##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	Cutadapt on data 3 and data 2_ Read 2 Output.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	283155
Sequences flagged as poor quality	0
Sequence length	20-50
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1106	27	0.3456690228371855
1106	28	0.34270748571870513
1106	29	0.19251551761367125
1106	30	0.31575735245287007
1106	31	0.18030673693625943
1106	32	0.14599742397283677
1106	33	0.06786575279693352
1106	34	0.11643123895988339
1106	35	-0.10937913087266793
1106	36	-0.18051507269756684
1106	37	-0.08208484583347797
1106	38	0.3248070663330722
1106	39	0.0883298386753637
1106	40	0.179878896669031
1106	41	0.2884343827339535
1106	42	0.35714691370714036
1106	43	0.18010175304040388
1106	44	0.027560190425198527
1106	45	0.4915193564479239
1106	46	0.5021526539673573
1106	47	0.22409575396356018
1106	48	0.1053880190736578
1106	49	0.05141147107859467
1106	50	0.03586426732668713
1107	1	0.08205138252316857
1107	2	0.2367657144630897
1107	3	0.1600819358889609
1107	4	0.2739161372195511
1107	5	0.27039666254398753
1107	6	0.24061654319515924
1107	7	0.3124154890027384
1107	8	0.12296292519989294
1107	9	0.27807434930128494
1107	10	0.2895546060147751
1107	11	0.24274875968940535
1107	12	0.284627584517807
1107	13	0.38883780690491676
1107	14	0.39488405228249945
1107	15	0.23431391618693453
1107	16	0.05993153478554092
1107	17	0.24868967922497376
1107	18	0.2372295738431518
1107	19	0.25925441159955653
1107	20	0.3583514395512424
1107	21	0.35049522927710086
1107	22	0.28495319119173246
1107	23	0.2896694161768494
1107	24	0.4553455387560703
1107	25	0.342991020245492
1107	26	0.20945329493950027
1107	27	0.2697027006022026
1107	28	0.44081584502109195
1107	29	0.26773010402228437
1107	30	0.31114772986571637
1107	31	0.0781504249732734
1107	32	-0.20039615232247598
1107	33	0.003737579679992109
1107	34	0.38234884195613716
1107	35	0.022326537793382784
1107	36	0.14023964428356805
1107	37	0.5316179912533912
1107	38	0.3182134639094727
1107	39	0.3363918541792401
1107	40	0.22693401477926756
1107	41	0.28132327162283843
1107	42	0.4076571177887729
1107	43	0.4304330636353697
1107	44	0.3017108763405929
1107	45	0.5212128609938063
1107	46	0.4312143090693539
1107	47	0.24633920374522233
1107	48	0.20092955255366718
1107	49	0.3234912431583652
1107	50	0.24382052675353094
1108	1	-0.09475778928341327
1108	2	-0.04565106598796831
1108	3	-0.12902065839514165
1108	4	-0.05647841996299263
1108	5	-0.11016503998438054
1108	6	0.013981579213805162
1108	7	-0.2406708144955445
1108	8	0.0538212518631056
1108	9	0.3688036680074447
1108	10	0.27638308193171923
1108	11	-0.011323936765229803
1108	12	-0.004416155771281183
1108	13	0.02082377611250763
1108	14	0.16497680617862898
1108	15	-0.2188500745847577
1108	16	-0.1980490669377062
1108	17	-0.2084410708103377
1108	18	-0.23133062202294497
1108	19	0.06571893441136467
1108	20	-0.10478241797500942
1108	21	0.29868017207101616
1108	22	-0.07047785546771479
1108	23	-0.1674848754564664
1108	24	-0.09655191404302599
1108	25	0.16147352883817234
1108	26	-0.04844491119073524
1108	27	0.15100819842952262
1108	28	0.024605756224573838
1108	29	-0.05168472658657208
1108	30	0.4161236528191665
1108	31	-0.2263296437306579
1108	32	0.06713169900985605
1108	33	0.239596908873132
1108	34	0.11218174313735574
1108	35	-0.1266579047303864
1108	36	-0.24669794642760934
1108	37	9.17635556099583E-4
1108	38	-0.34082768651098405
1108	39	-0.05795958384313593
1108	40	-0.05324321554218869
1108	41	-0.08956862026905554
1108	42	-0.14880546724523924
1108	43	-0.23733665338978938
1108	44	-0.09949838785288989
1108	45	-0.15751054326151603
1108	46	-0.18162094294099518
1108	47	-0.49073358182980087
1108	48	-0.28259433263164624
1108	49	-0.2987243790572549
1108	50	-0.22758717624287073
1109	1	0.07688144905796435
1109	2	0.04260099588729105
1109	3	-0.009042322337975861
1109	4	-0.03380729381802894
1109	5	-0.21975798590053586
1109	6	-0.01608189233802193
1109	7	-0.044175052266822945
1109	8	0.16994188581848846
1109	9	0.13237213746888443
1109	10	0.16358805323649506
1109	11	0.04004241191022828
1109	12	0.0915418085782278
1109	13	0.26237673875170486
1109	14	-0.030758817704914065
1109	15	0.23260559034626027
1109	16	-0.19811557904290567
1109	17	-0.08861476242221045
1109	18	0.02674584789458123
1109	19	-0.08906423612567238
1109	20	-0.12222759299686459
1109	21	-0.13691710663371026
1109	22	0.2935657176831441
1109	23	0.5614600100353471
1109	24	0.23844289186965995
1109	25	-0.016469231366542658
1109	26	0.03971109683909191
1109	27	0.28433319554390835
1109	28	-0.016812426992693474
1109	29	0.08357466172159178
1109	30	-0.16610631233762518
1109	31	0.17752696649149868
1109	32	0.3350469291467917
1109	33	0.2431630684612216
1109	34	-0.0778182568626491
1109	35	0.03449594142345802
1109	36	-0.14086899277256748
1109	37	-0.194344461218094
1109	38	-0.1576413759661861
1109	39	0.01109168055538845
1109	40	-0.29390454282141576
1109	41	0.026197869693575626
1109	42	-0.2563776764567933
1109	43	-0.068803848037156
1109	44	0.1105697734347828
1109	45	-0.19293497844466856
1109	46	0.00638142186862467
1109	47	0.13679593189950623
1109	48	-0.05032507517154272
1109	49	-0.07010785846993173
1109	50	0.3640272843583148
1110	1	-0.3910194801721545
1110	2	-0.31990474555354353
1110	3	-0.24593417125858963
1110	4	-0.542569615833365
1110	5	-0.41812918330010973
1110	6	-0.29032843864053604
1110	7	-0.3334023426600652
1110	8	-0.3218876022216506
1110	9	-0.5320538951071683
1110	10	-0.5626688806574336
1110	11	-0.24743594727431173
1110	12	-0.13704703359397996
1110	13	0.05810510676923286
1110	14	-0.0372952272728071
1110	15	-0.0739431854018946
1110	16	-0.09668640192387556
1110	17	-0.0827761587406215
1110	18	-0.1278402383860282
1110	19	5.552388416418808E-4
1110	20	-0.1530723797685809
1110	21	-0.11243206971182929
1110	22	-0.21585654312787028
1110	23	-0.017351199221231184
1110	24	-0.14196483022016082
1110	25	-0.15599134067716847
1110	26	-0.06109104219834194
1110	27	0.16731640200668352
1110	28	-0.037434496193185396
1110	29	-0.03839459791183231
1110	30	-0.08167854498302773
1110	31	0.025394624162153434
1110	32	-0.04879940565226093
1110	33	-0.25044395156618293
1110	34	-0.07333526211259311
1110	35	-0.2207513113237951
1110	36	-0.014080713810379564
1110	37	0.016166902418270013
1110	38	-0.08318593801557483
1110	39	-0.03261474932349273
1110	40	-0.41779088526243413
1110	41	-0.4967273612885563
1110	42	-0.07995499712088616
1110	43	-0.30711737134539874
1110	44	-0.40798230325682994
1110	45	-0.2815042177871092
1110	46	-0.3419668186093574
1110	47	-0.20750389638609334
1110	48	-0.37916745581248534
1110	49	-0.241074155342055
1110	50	-0.02283402951029956
1111	1	0.09085735267242256
1111	2	0.01843046762037659
1111	3	0.04342292325979713
1111	4	0.20120660794285783
1111	5	0.24776750066109088
1111	6	0.22755110117449107
1111	7	0.23356359462845688
1111	8	0.15421436033192037
1111	9	-0.1370347207331548
1111	10	0.01985311347745977
1111	11	0.06096919596954109
1111	12	-0.24772603201490995
1111	13	0.12719601586013596
1111	14	-0.03602295116181864
1111	15	-0.15483648565003705
1111	16	0.019965977954313985
1111	17	0.12474019587250496
1111	18	0.2140952454849412
1111	19	0.2060052726787731
1111	20	0.1337130928233421
1111	21	0.1569475828936291
1111	22	0.08380508556601995
1111	23	0.250151620539647
1111	24	0.15789759329818054
1111	25	0.02891326089410029
1111	26	0.3408334312947545
1111	27	0.22675182032865138
1111	28	0.11639756375660681
1111	29	0.13601368611183773
1111	30	0.1405302806740707
1111	31	0.34203686786010223
1111	32	0.4250013460875337
1111	33	0.3727574369338953
1111	34	0.20760298855859816
1111	35	0.30365345058096693
1111	36	0.08655346669601016
1111	37	0.059003030691293645
1111	38	0.16863938363569986
1111	39	0.11478426781662421
1111	40	0.18755102781657484
1111	41	0.0720601137280994
1111	42	0.325170169521094
1111	43	0.17671192253192913
1111	44	0.3017253151057844
1111	45	0.27348827470538595
1111	46	0.16493660681040723
1111	47	0.05933320916069107
1111	48	-0.23045975530622798
1111	49	0.11302512934652498
1111	50	0.08970321863754549
1112	1	-0.13449979018472646
1112	2	0.013018379708292116
1112	3	-0.19790491556803858
1112	4	-0.0939765422402914
1112	5	-0.0780841476905536
1112	6	-0.1222565911332012
1112	7	-0.22192175335689512
1112	8	-0.3081849070673428
1112	9	-0.19278563648406788
1112	10	-0.21062307699872918
1112	11	-0.29465351465317013
1112	12	-0.11209416388304305
1112	13	-0.19351826985414533
1112	14	-0.19409071672958333
1112	15	-0.0885361193496692
1112	16	-0.15964024915191288
1112	17	-0.11640449277218323
1112	18	0.11409524548493977
1112	19	0.011875236048737747
1112	20	-0.14209276798251835
1112	21	-0.28956340611735953
1112	22	0.04548090974184049
1112	23	0.11149777438580344
1112	24	0.04094433051157864
1112	25	-0.10810173028755798
1112	26	-0.01553782090982736
1112	27	-0.03253610536794582
1112	28	0.06386133187255183
1112	29	-0.009135567619502183
1112	30	0.029343269023854646
1112	31	-0.04215814453871758
1112	32	-0.11133583592692275
1112	33	-0.11228902885039105
1112	34	-0.2387367413632191
1112	35	0.05603440296192019
1112	36	-0.10516878072925806
1112	37	-0.05959067333930079
1112	38	0.157891484226532
1112	39	-0.179803733179142
1112	40	-0.36135187256174106
1112	41	0.0384343827339535
1112	42	-0.25527446994065883
1112	43	0.06326194986927192
1112	44	0.0061926690576754595
1112	45	0.12124113553964122
1112	46	0.0046509539407466605
1112	47	0.14044025568177432
1112	48	0.12712433054640826
1112	49	-0.3848534157163286
1112	50	-0.018897637435216552
1113	1	0.005639961368068214
1113	2	0.05258877308303056
1113	3	-0.0010363855473372041
1113	4	-0.08222705983863676
1113	5	0.0728734092452612
1113	6	-0.03982905490131827
1113	7	-0.0451877989055518
1113	8	0.003668095003050098
1113	9	-0.1105910195068418
1113	10	-0.07232079956601467
1113	11	-0.23963281071942077
1113	12	-0.09503929845861592
1113	13	-0.2212097812413134
1113	14	-0.15281224882068045
1113	15	-0.12228353135795089
1113	16	-0.16763714356185488
1113	17	-0.2258506625444383
1113	18	-0.4177888124860729
1113	19	-0.29638045753304
1113	20	-0.28800374106740634
1113	21	-0.1483366980428258
1113	22	-0.23280583974055702
1113	23	-0.10216501631187214
1113	24	0.047934917444031555
1113	25	-0.18928943792875685
1113	26	-0.06488721182898871
1113	27	-0.3116058728098068
1113	28	-0.2769470845172606
1113	29	-0.22499214479194762
1113	30	0.012625110545116058
1113	31	-0.08618363114079841
1113	32	-0.08895650451381698
1113	33	-0.24623221613974522
1113	34	-0.08623454645540818
1113	35	-0.2124021752091707
1113	36	-0.37781160888455645
1113	37	-0.4923796408588075
1113	38	-0.21670783046342024
1113	39	-0.21553906168042403
1113	40	-0.1675057187155815
1113	41	-0.09993529535535117
1113	42	-0.1032762837850214
1113	43	0.12785974488764396
1113	44	-0.08442221767371194
1113	45	-0.11335813052337329
1113	46	0.1042826173307958
1113	47	0.00974716241426421
1113	48	-0.07049760337326916
1113	49	-0.1673512476841239
1113	50	-0.0869672072705896
1114	1	0.0010899108119559742
1114	2	-0.22431550733490013
1114	3	-0.3328024792446769
1114	4	-0.361279975241402
1114	5	-0.29008580882012325
1114	6	-0.14987287020296947
1114	7	-0.056293292670297035
1114	8	-0.06829011193998724
1114	9	-0.2651832001607062
1114	10	-0.1829375841969565
1114	11	-0.4959270473220485
1114	12	-0.3365542967734072
1114	13	-0.27699003065148986
1114	14	-0.37563833577720374
1114	15	-0.3741119775999451
1114	16	-0.4254901937809308
1114	17	-0.4113242048430621
1114	18	-0.46439312660808696
1114	19	-0.775846247893675
1114	20	-0.5002046173734414
1114	21	-0.4853690539578892
1114	22	-0.2881984922515173
1114	23	-0.5004208302653623
1114	24	-0.382297640695505
1114	25	-0.5671964146729422
1114	26	-0.6026779095034058
1114	27	-0.7273035472284093
1114	28	-0.10074022303512464
1114	29	-0.42553602149050107
1114	30	-0.4908103488516744
1114	31	-0.3321932630637434
1114	32	-0.22929018184439798
1114	33	-0.3751693176717694
1114	34	-0.4620592977208986
1114	35	-0.20806055252769085
1114	36	-0.30992552004094165
1114	37	-0.4161261776360021
1114	38	-0.2197198786561927
1114	39	-0.3690345024099102
1114	40	-0.11298530086183689
1114	41	-2.4682183510549294E-4
1114	42	0.1095054042731789
1114	43	-0.32745226223008217
1114	44	-0.1262720432115927
1114	45	-0.24088511030753068
1114	46	-0.2604497172001956
1114	47	-0.3300356019686461
1114	48	-0.648487887968507
1114	49	-0.40378148411436143
1114	50	-0.06214878130914059
1115	1	0.08318611979570534
1115	2	-0.10329766725844536
1115	3	-0.23514398927972024
1115	4	0.046222414054554406
1115	5	0.12262524565582567
1115	6	0.039900943113373444
1115	7	-0.10982945068239758
1115	8	-0.2755854289199178
1115	9	0.0663793993932913
1115	10	-0.07494140707048302
1115	11	-0.07167569338767521
1115	12	-0.3125100151550626
1115	13	-0.20814644989328457
1115	14	-0.17461093851692766
1115	15	-0.12343501041294758
1115	16	-0.20591389559679385
1115	17	-0.07500690634034868
1115	18	-0.16672667232327854
1115	19	-0.1108335049819189
1115	20	-0.11282010001121989
1115	21	-0.1571514687396629
1115	22	-0.23526762254778788
1115	23	0.0034498291803259917
1115	24	-0.16496728070824673
1115	25	-0.57143343283159
1115	26	-0.24920546605007843
1115	27	-0.4061624789943181
1115	28	-0.5263401333289153
1115	29	-0.11136200449589495
1115	30	-0.09578110908559268
1115	31	-0.4469974577221052
1115	32	-0.17915873261665638
1115	33	-0.23776222154612725
1115	34	-0.1674701691961218
1115	35	-0.228881798155399
1115	36	-0.3607933482325123
1115	37	-0.4012509738231316
1115	38	-0.27426007333320257
1115	39	-0.45474878812419917
1115	40	-0.4280513358891085
1115	41	-0.11385319896539414
1115	42	-0.44642451486429024
1115	43	-0.24317034682766092
1115	44	-0.2556401607509855
1115	45	-0.3273654459877804
1115	46	-0.2557061593246459
1115	47	-0.6571542460364412
1115	48	-0.6484542771592672
1115	49	-0.6785067588396387
1115	50	-0.4927305039151477
1116	1	-0.48860210678704163
1116	2	-0.432879303689397
1116	3	-0.34377042393354884
1116	4	-0.001537674801426192
1116	5	-0.3745609816673863
1116	6	-0.32799983437644187
1116	7	-0.2978709168060547
1116	8	-0.22108709496953338
1116	9	-0.349799793498228
1116	10	-0.3796063459819976
1116	11	-0.593334338333996
1116	12	-0.4787447430336229
1116	13	-0.6841553354912122
1116	14	-0.7600977952366605
1116	15	-0.8095142403277933
1116	16	-0.9959175979292638
1116	17	-1.0553845442522345
1116	18	-0.8345534031637101
1116	19	-0.954743168069669
1116	20	-1.0611725620623176
1116	21	-0.6065035605575133
1116	22	-0.7885441867832554
1116	23	-0.6597860093979833
1116	24	-0.5956225935553405
1116	25	-0.7417407264265563
1116	26	-0.8008407632249686
1116	27	-0.7310455904627986
1116	28	-0.6860092685415253
1116	29	-0.6362540734509992
1116	30	-0.714087120014554
1116	31	-0.9755051083498003
1116	32	-1.0199025911916948
1116	33	-0.861256520160957
1116	34	-0.6028340629743454
1116	35	-0.7823217614216418
1116	36	-0.7902453081567913
1116	37	-0.44746946121809117
1116	38	-0.8003344718604666
1116	39	-0.9653517828631664
1116	40	-0.6806925319023946
1116	41	-0.7378814067397315
1116	42	-0.6962112952480837
1116	43	-0.35778913357027875
1116	44	-0.6727816899166825
1116	45	-0.8039358108708754
1116	46	-0.6655709072997951
1116	47	-0.863605858939664
1116	48	-0.3635839093606137
1116	49	-0.7226626029954843
1116	50	-0.5550194015771197
1201	1	0.17782252680176924
1201	2	0.2081587492889554
1201	3	0.1961515876302542
1201	4	0.1905828038862154
1201	5	0.05024740881264478
1201	6	0.1585269909563536
1201	7	0.2129130014405476
1201	8	0.16525148241382226
1201	9	0.049218627908253154
1201	10	0.11418147168641468
1201	11	0.2937437845650237
1201	12	0.21995096760238653
1201	13	0.171176115362627
1201	14	0.11627708710836515
1201	15	0.2231198863361854
1201	16	0.16067780344225469
1201	17	0.20888868420009743
1201	18	0.2608614146391659
1201	19	0.2617419737886095
1201	20	0.24641114104377948
1201	21	0.6564653785308323
1201	22	0.6122666240275549
1201	23	0.31899777438580657
1201	24	0.3715395686068206
1201	25	0.4958268411410103
1201	26	0.3924383695663636
1201	27	0.36319253784813554
1201	28	0.24389842208552182
1201	29	0.27558655043344515
1201	30	0.061924083544219855
1201	31	0.2657568260628196
