##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	Cutadapt on data 3 and data 2_ Read 1 Output.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	283155
Sequences flagged as poor quality	0
Sequence length	20-50
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.56904875421589	33.0	31.0	34.0	31.0	34.0
2	32.92889406861966	34.0	33.0	34.0	31.0	34.0
3	33.08766929773446	34.0	33.0	34.0	31.0	34.0
4	36.447214423195774	37.0	37.0	37.0	35.0	37.0
5	36.29365188677579	37.0	37.0	37.0	35.0	37.0
6	36.37343151277569	37.0	37.0	37.0	35.0	37.0
7	36.38167787960658	37.0	37.0	37.0	35.0	37.0
8	36.38020518797125	37.0	37.0	37.0	35.0	37.0
9	38.15246419805407	39.0	39.0	39.0	37.0	39.0
10	38.133040207660116	39.0	39.0	39.0	37.0	39.0
11	38.141759813529696	39.0	39.0	39.0	37.0	39.0
12	38.14592007910861	39.0	39.0	39.0	37.0	39.0
13	38.224887429146584	39.0	39.0	39.0	37.0	39.0
14	39.72094082746199	41.0	40.0	41.0	38.0	41.0
15	39.76812699758083	41.0	40.0	41.0	38.0	41.0
16	39.75535660680546	41.0	40.0	41.0	38.0	41.0
17	39.71681940986385	41.0	40.0	41.0	37.0	41.0
18	39.67736751955643	41.0	40.0	41.0	37.0	41.0
19	39.681792657731634	41.0	40.0	41.0	37.0	41.0
20	39.62833077289824	41.0	40.0	41.0	37.0	41.0
21	39.56566794641312	41.0	39.0	41.0	37.0	41.0
22	39.50914344451941	41.0	39.0	41.0	37.0	41.0
23	39.47062439282875	41.0	39.0	41.0	37.0	41.0
24	39.415921199530814	41.0	39.0	41.0	37.0	41.0
25	39.35164978834371	41.0	39.0	41.0	36.0	41.0
26	39.262856355192376	40.0	39.0	41.0	36.0	41.0
27	39.180428296898725	40.0	39.0	41.0	36.0	41.0
28	39.104786875952236	40.0	39.0	41.0	36.0	41.0
29	39.10421086239313	40.0	39.0	41.0	36.0	41.0
30	39.12811568668545	40.0	39.0	41.0	36.0	41.0
31	39.14057048972784	40.0	39.0	41.0	36.0	41.0
32	39.128185685552054	40.0	39.0	41.0	36.0	41.0
33	39.20376846000021	40.0	39.0	41.0	36.0	41.0
34	39.21099427478191	41.0	39.0	41.0	36.0	41.0
35	39.18542364151429	41.0	39.0	41.0	35.0	41.0
36	39.142498160213954	41.0	39.0	41.0	35.0	41.0
37	39.1151263780295	40.0	39.0	41.0	35.0	41.0
38	39.0768518148494	40.0	39.0	41.0	35.0	41.0
39	39.05528070316674	40.0	39.0	41.0	35.0	41.0
40	39.05066836127717	40.0	39.0	41.0	35.0	41.0
41	39.01097426003201	40.0	39.0	41.0	35.0	41.0
42	38.97675706218974	40.0	38.0	41.0	35.0	41.0
43	38.929284109791375	40.0	38.0	41.0	35.0	41.0
44	38.89842540865694	40.0	38.0	41.0	35.0	41.0
45	38.84464405575078	40.0	38.0	41.0	35.0	41.0
46	38.795143866168026	40.0	38.0	41.0	35.0	41.0
47	38.75388938665798	40.0	38.0	41.0	35.0	41.0
48	38.7066650426514	40.0	38.0	41.0	35.0	41.0
49	38.705891776132745	40.0	38.0	41.0	35.0	41.0
50	38.281384784705665	40.0	37.0	41.0	34.0	41.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	21	0.17649905259293064
1103	22	0.1827056144135213
1103	23	0.3031401070682449
1103	24	0.2944878139130793
1103	25	0.3677795773466386
1103	26	0.3090901435513018
1103	27	0.21986575082154758
1103	28	0.007305646638904761
1103	29	0.049714263874996334
1103	30	0.18847682469294114
1103	31	0.09203011999971267
1103	32	0.40235179975662305
1103	33	0.1485293690625511
1103	34	0.2740652978476561
1103	35	-0.11015110028856867
1103	36	0.22799025139143225
1103	37	0.2013627029294085
1103	38	0.15249214162105318
1103	39	0.2912808761277361
1103	40	0.08629163835836806
1103	41	0.13721702145765846
1103	42	-0.06438590216881579
1103	43	0.10923342825660853
1103	44	0.17179394973236128
1103	45	-0.03144977278370931
1103	46	0.10394088624406805
1103	47	0.25160565624190667
1103	48	0.0648509674653468
1103	49	0.09852846930835568
1103	50	0.3652525793637338
1104	1	-0.11490011263000355
1104	2	0.022756457109416317
1104	3	-0.11086424784179627
1104	4	-0.0758670987838741
1104	5	-0.10556784641513417
1104	6	-0.03718040917974719
1104	7	-0.07007418285544986
1104	8	0.07017188660385187
1104	9	-0.15999851979790236
1104	10	0.004529120226237637
1104	11	-0.273817058276137
1104	12	-0.23315466973158294
1104	13	-0.23436329808909306
1104	14	-0.07305941526976056
1104	15	-0.044043170608915716
1104	16	-0.16881500800040783
1104	17	0.012414152785297006
1104	18	0.07725540566227096
1104	19	-0.12890539783960975
1104	20	-0.10250126416007532
1104	21	-0.15056187930671427
1104	22	-0.2460578264466946
1104	23	-0.11556305357039776
1104	24	-0.17850827601849772
1104	25	-0.34495258296617237
1104	26	-0.5337332516914444
1104	27	-0.36770348997350055
1104	28	-0.3080658098615814
1104	29	-0.5094662509506804
1104	30	-0.2540125855384048
1104	31	-0.2648255704755087
1104	32	-0.24120135722716896
1104	33	-0.11232893803640565
1104	34	-0.156671521217163
1104	35	-0.08620689687267458
1104	36	0.1357575798484163
1104	37	0.010591469975182122
1104	38	-0.22147898529124888
1104	39	-0.24202533173090046
1104	40	-0.40593292674442694
1104	41	0.023309478586810428
1104	42	0.18914627993479627
1104	43	0.1871970129673528
1104	44	0.2903654253690391
1104	45	0.11720712587318616
1104	46	-0.1274530531498712
1104	47	-0.42294155544110623
1104	48	-0.04648517880750802
1104	49	0.10783537003474919
1104	50	0.3157418617495722
1105	1	0.11594926638141345
1105	2	0.032633926476762554
1105	3	0.07964171198148762
1105	4	0.12976764323496326
1105	5	-0.013461486491820551
1105	6	0.07105498300163049
1105	7	0.13001750673360846
1105	8	0.033579405150149455
1105	9	0.16916710494161435
1105	10	-0.010933078656819362
1105	11	0.048721909799212426
1105	12	-0.03473006358004227
1105	13	0.055459157524808234
1105	14	0.042636175294546774
1105	15	0.051814127048828595
1105	16	0.08979131024582188
1105	17	0.0033285480507814214
1105	18	0.009946911872155795
1105	19	0.1357024207817119
1105	20	0.09746539417117361
1105	21	-0.32543893190319295
1105	22	0.15266685472359853
1105	23	0.23619155174759499
1105	24	0.16420240165091826
1105	25	0.26057379862923113
1105	26	0.24962925560204496
1105	27	0.10658174800266096
1105	28	-0.032246855122899376
1105	29	0.17841405245850694
1105	30	0.1736776703588987
1105	31	0.24871948245439057
1105	32	-0.03956761545839527
1105	33	0.21754519716406406
1105	34	0.021831437855936997
1105	35	-0.30264769772036715
1105	36	0.039401018122205755
1105	37	-0.026532161411680022
1105	38	0.008045113798068826
1105	39	-0.13978443537235563
1105	40	-0.2489062962371591
1105	41	-0.1292874842234184
1105	42	0.19355989910251026
1105	43	0.05586166632869549
1105	44	0.067367983593563
1105	45	0.05021761820571413
1105	46	0.14737956487588377
1105	47	0.3180312184449363
1105	48	0.18262874524312167
1105	49	0.012157790900005239
1105	50	0.12674217956301703
1106	1	0.008657333508082843
1106	2	0.0845548737465478
1106	3	-8.165894070444324E-4
1106	4	-0.005167189374290615
1106	5	0.07053203936217045
1106	6	-0.07388922008210841
1106	7	-0.13640212015113207
1106	8	-0.04436590535329543
1106	9	0.15127801728508672
1106	10	3.5408379313395244E-4
1106	11	0.005319575699203938
1106	12	0.03601701879494357
1106	13	0.09140770510126117
1106	14	0.11725922666177979
1106	15	0.23981991970578775
1106	16	0.08625608578036292
1106	17	0.24857942120862475
1106	18	0.20455462973568928
1106	19	0.19529011990429268
1106	20	0.2502893144369551
1106	21	0.22503385112772634
1106	22	0.08243088913879149
1106	23	0.13797194190007644
1106	24	0.24108288550814905
1106	25	0.2303753149423713
1106	26	0.1461281055892627
1106	27	0.23759801855381824
1106	28	0.31062732496058487
1106	29	0.2958431350038637
1106	30	0.36528163752716125
1106	31	0.10575200626799841
1106	32	0.201689921147981
1106	33	0.136755018206685
1106	34	0.28941792402972055
1106	35	-0.0031093299823652387
1106	36	0.2959763084881999
1106	37	-0.21588092095366562
1106	38	-0.2626983023726339
1106	39	-0.09175487872210653
1106	40	0.11244461923575955
1106	41	0.17350734403830614
1106	42	-0.10112059604636414
1106	43	-0.3800844963687453
1106	44	-0.15038178248521206
1106	45	-0.05709079842473841
1106	46	-0.045753482334419004
1106	47	0.08129997938601008
1106	48	0.039385501999881
1106	49	-0.19354893857787658
1106	50	-0.0733504071844564
1107	1	0.25079827714156266
1107	2	0.24575437076693873
1107	3	0.09092251725743239
1107	4	0.01076961014459954
1107	5	-0.027316629382021063
1107	6	0.16292123314625684
1107	7	-0.03847144386224244
1107	8	-0.09398046989323205
1107	9	0.1346304857121865
1107	10	0.1671300938527267
1107	11	0.10879942917905794
1107	12	0.11032952221192716
1107	13	-0.003461356185709974
1107	14	0.29729312311359024
1107	15	0.26655437927606584
1107	16	0.21798753840733553
1107	17	0.20719294698633206
1107	18	0.07245414315759291
1107	19	0.014477151777896324
1107	20	-0.02014423211599592
1107	21	0.023513977966068467
1107	22	-0.01443368906906528
1107	23	0.11227624456259377
1107	24	0.052233178001721114
1107	25	0.21145890796626787
1107	26	0.1805849422849093
1107	27	0.21669976258093016
1107	28	0.023983620406433204
1107	29	0.1138820612517435
1107	30	0.09450338240488776
1107	31	0.06903130198230656
1107	32	0.13872695818501768
1107	33	0.22176956786347546
1107	34	0.23884215120843777
1107	35	0.1879019059726872
1107	36	0.022206979505362767
1107	37	0.0011829051282461478
1107	38	0.06680361333617668
1107	39	0.19880914159331553
1107	40	0.08094855624363362
1107	41	-0.016249756591435016
1107	42	0.06214471007608324
1107	43	0.10923342825660853
1107	44	-0.017020202060443523
1107	45	-0.055714585184112764
1107	46	0.019247801550982047
1107	47	0.2342341707596418
1107	48	-0.053734891120512884
1107	49	0.0997460017758911
1107	50	0.07276831427672903
1108	1	0.1586093793591843
1108	2	0.0947350195733776
1108	3	-0.010777186118431814
1108	4	-0.027202987435323678
1108	5	0.030678097300025797
1108	6	0.024237679306622795
1108	7	0.04038113865105686
1108	8	0.0976245962586546
1108	9	-0.24474236611700206
1108	10	-0.05682112795621208
1108	11	-0.3115475739755169
1108	12	-0.09981455236786019
1108	13	-0.0879639222198918
1108	14	-0.13318853798156738
1108	15	-0.14015026783538076
1108	16	-0.0016791125649291416
1108	17	0.13124775182648563
1108	18	-0.07448074078233446
1108	19	0.02188098435004804
1108	20	-0.07403094994639758
1108	21	0.07318674975381612
1108	22	0.09266881104863955
1108	23	-0.21029073128372744
1108	24	-0.38609960602765625
1108	25	-0.02447498722654018
1108	26	-0.2629034517072739
1108	27	0.07103567794084142
1108	28	0.10890710425302075
1108	29	-0.05610660302182424
1108	30	-0.04224814653836262
1108	31	0.0227320332111276
1108	32	-0.29936827991022597
1108	33	-0.26682748836400805
1108	34	-0.08264691103064337
1108	35	0.13072019839378868
1108	36	-0.04050182953201187
1108	37	-0.09283825115527122
1108	38	-0.10721690328723099
1108	39	-0.06084315012039099
1108	40	-0.1644109377540488
1108	41	-0.14690833035009376
1108	42	-0.15856681777830062
1108	43	-0.12785860143942784
1108	44	-0.17518235001717386
1108	45	-0.00777184097857031
1108	46	0.08900737850480311
1108	47	-0.21470295307183562
1108	48	-0.09144532883095025
1108	49	-0.12213952010963425
1108	50	0.1017891159002744
1109	1	0.023276248729409588
1109	2	0.20691243586314556
1109	3	0.008473317473224995
1109	4	0.07074083834096712
1109	5	0.05558212983394384
1109	6	-0.017531922760952057
1109	7	-0.00898034513899404
1109	8	-0.05972404119336261
1109	9	0.120694143327718
1109	10	0.12622018556285042
1109	11	-0.01770659491732829
1109	12	-0.04773557399379058
1109	13	-0.018791332808618222
1109	14	0.0686471961220434
1109	15	0.07733481444959267
1109	16	0.038703237022694736
1109	17	-0.0825031508378018
1109	18	-0.17570266317220984
1109	19	-0.11072514996639882
1109	20	-0.03700271080688111
1109	21	-0.23313950162393837
1109	22	0.04967348589946141
1109	23	-0.035943500087654456
1109	24	-0.19259688853307466
1109	25	-0.0484763554755645
1109	26	-0.09292701599597564
1109	27	-0.07911346734196201
1109	28	0.06204106731087933
1109	29	-0.3116493724886453
1109	30	-0.1145534783373634
1109	31	0.1250408355199326
1109	32	0.03872695818501626
1109	33	-0.33389948218759713
1109	34	-0.09709463512572114
1109	35	-0.07216934642522688
1109	36	-0.010536126445288119
1109	37	0.2787376367249692
1109	38	0.28329661294229425
1109	39	0.03223937415145173
1109	40	0.19388373179951657
1109	41	0.11669616672168104
1109	42	0.03579962658814395
1109	43	0.3397712957542396
1109	44	0.252251003625247
1109	45	-0.10345184478578062
1109	46	-0.2893779678256365
1109	47	-0.2359715158707303
1109	48	-0.30100114799530786
1109	49	0.06727846930835568
1109	50	0.20047489845702415
1110	1	0.13664762278869347
1110	2	-0.16101675892186051
1110	3	0.013932102761003762
1110	4	-0.001901637721637428
1110	5	0.008475816015625526
1110	6	0.03483001766938543
1110	7	-0.24179135457262646
1110	8	-0.009658677097682755
1110	9	-9.890704658701566E-4
1110	10	0.045910677736827665
1110	11	0.014224649120407662
1110	12	0.10799880045414767
1110	13	-0.05645518469711419
1110	14	0.06802888710885924
1110	15	-0.06000928334922406
1110	16	-0.14991634394045406
1110	17	0.11440177090194226
1110	18	0.17370376017514388
1110	19	-0.047445638960496694
1110	20	0.05520482902988988
1110	21	0.10978351007093323
1110	22	-0.056419507776119815
1110	23	0.02259269748857662
1110	24	-0.16384551942025638
1110	25	-0.17681964063967825
1110	26	-0.40633018880451743
1110	27	-0.20990252012319388
1110	28	-0.1429171697603806
1110	29	-0.15986684129434536
1110	30	-0.03986542129636916
1110	31	-0.4578468650148295
1110	32	-0.11791020995657675
1110	33	-0.1387228639340492
1110	34	0.1008415750056102
1110	35	-0.1674143344834178
1110	36	-0.37072037333611974
1110	37	-0.11298892123041071
1110	38	-0.08407737980454044
1110	39	-0.20641447200239327
1110	40	-0.10790479021306254
1110	41	-0.1504557896022476
1110	42	-0.11498249863488041
1110	43	-0.12200948213068585
1110	44	0.11627093718006165
1110	45	0.23705912072518487
1110	46	0.12302445550064789
1110	47	0.2016660483258974
1110	48	0.09422294814167032
1110	49	0.26701872904861546
1110	50	0.00964422375538021
1111	1	0.2268258316765852
1111	2	0.010415679607348238
1111	3	0.12812113953068405
1111	4	0.05446651025940952
1111	5	0.17983606866619795
1111	6	0.0823012561083658
1111	7	0.1037443999953922
1111	8	0.08266706167967186
1111	9	0.0866626326697002
1111	10	0.1442368676759216
1111	11	0.16649173687136454
1111	12	0.07440529718322608
1111	13	0.16715862085217736
1111	14	0.12898083838339147
1111	15	0.12069904058490266
1111	16	0.08391176343604201
1111	17	0.051509824139031934
1111	18	-0.053320828139767684
1111	19	-0.02698094236676951
1111	20	-0.07293412878648553
1111	21	-0.09819230543175905
1111	22	0.08239697243821098
1111	23	0.03995267721414564
1111	24	0.22083461525987502
1111	25	0.3325663338000595
1111	26	0.2362786957398555
1111	27	0.061150111455752665
1111	28	-0.18117073205486633
1111	29	-0.06693116234987428
1111	30	0.21424856074504817
1111	31	0.27414873696427833
1111	32	0.2571070204903094
1111	33	-0.03823253231503543
1111	34	0.04866977204516587
1111	35	0.21597407128655277
1111	36	-0.07920214397206848
1111	37	0.2565207232037068
1111	38	0.2776052637929993
1111	39	0.16012398953606777
1111	40	-0.0016649034816680341
1111	41	0.035027335686699246
1111	42	0.06262806131131526
1111	43	0.0014084469138424538
1111	44	0.09694661285573858
1111	45	-0.05456158160980351
1111	46	0.06664484894803024
1111	47	-0.35198136808747904
1111	48	0.07383753645191149
1111	49	-0.11404021201032322
1111	50	0.09808541219656775
1112	1	0.21859323094398064
1112	2	0.1573570715487449
1112	3	0.021848245757787765
1112	4	0.049548927841826185
1112	5	-0.11513645880633305
1112	6	0.1539038202109353
1112	7	0.19487077362176564
1112	8	0.14771284922545647
1112	9	0.3227523762594444
1112	10	0.24211232555137485
1112	11	0.12665657203620384
1112	12	0.11477159754952027
1112	13	0.03234177103532687
1112	14	0.2436328530354075
1112	15	0.27232907721494115
1112	16	0.23140260592688122
1112	17	0.32046586809507716
1112	18	0.16609309127414917
1112	19	0.16781759243176708
1112	20	0.10445598110361942
1112	21	0.05745143354531024
1112	22	0.10830085250875499
1112	23	0.027166081094215144
1112	24	0.10509387451913454
1112	25	-0.02832431875726371
1112	26	0.005789277750437805
1112	27	0.040482633938431434
1112	28	-0.20265106331780203
1112	29	-0.008186169025435674
1112	30	0.06888808010419467
1112	31	3.113982904920931E-4
1112	32	0.22206029151834628
1112	33	0.11469359140547652
1112	34	0.2723159339799679
1112	35	0.1611033146595915
1112	36	0.12628561468783062
1112	37	-0.09205862537564258
1112	38	-0.06889823271049522
1112	39	0.20632474000511536
1112	40	-0.2050846682618399
1112	41	0.009701484316494202
1112	42	-0.05612091393052765
1112	43	0.16183738995147934
1112	44	0.08793760384672566
1112	45	0.12153613020219467
1112	46	0.049792848489474295
1112	47	0.16532448042642756
1112	48	0.12055977972588039
1112	49	0.09471297252140687
1112	50	0.12569483980599472
1113	1	0.0878737692462579
1113	2	0.026870529105678997
1113	3	-0.08035154720287352
1113	4	-0.12314775952877
1113	5	-0.029706852181071497
1113	6	-0.07707444065863456
1113	7	-0.06664578952523215
1113	8	-0.048793361954665215
1113	9	0.07836831828843316
1113	10	-0.017100924966221953
1113	11	0.10517624077326104
1113	12	0.06446103854331398
1113	13	-0.0960743780329949
1113	14	0.1457032464101502
1113	15	0.20685288673875135
1113	16	-0.035419340242889064
1113	17	-0.04614903873722653
1113	18	0.14311172481452417
1113	19	-0.11893188996988613
1113	20	-0.11244360481770599
1113	21	-0.022776309725912824
1113	22	0.15263315064539995
1113	23	0.10946421774018233
1113	24	-0.013384386350431043
1113	25	0.11675849697773089
1113	26	-0.05438152970297949
1113	27	0.04180250971482735
1113	28	-0.035415038473082916
1113	29	0.04605813739278375
1113	30	-0.32298562589994617
1113	31	-0.12628051754560943
1113	32	0.0699285085726089
1113	33	-0.10512922144059189
1113	34	-0.13687988720564448
1113	35	-0.024529922662573256
1113	36	-0.3463279816489049
1113	37	-0.2578881717361625
1113	38	-0.1669469693349015
1113	39	-0.10115614823660479
1113	40	-0.06206830985052392
1113	41	-0.16155233831347715
1113	42	-0.2554691046805928
1113	43	-0.30260803734224595
1113	44	-0.18864969774057272
1113	45	-0.39149250782644174
1113	46	-0.01637410578145193
1113	47	-0.24407149272794015
1113	48	-0.10512635679769033
1113	49	-0.06314571401684788
1113	50	-0.26621393870071586
1114	1	0.07525159196281095
1114	2	0.11984322880233833
1114	3	-0.18198619499525392
1114	4	-0.07856569009837244
1114	5	-0.13652350199569696
1114	6	0.010977463621784977
1114	7	-0.013393345979565652
1114	8	0.0655561493361958
1114	9	-0.08373987180257103
1114	10	0.012322735296670828
1114	11	-0.24585173361163726
1114	12	-0.1762029317970999
1114	13	0.032203343571318044
1114	14	-0.011627390596927967
1114	15	-0.19430990395892422
1114	16	-0.04489861223480318
1114	17	0.14480141626783194
1114	18	-0.05788254549218408
1114	19	-0.14336734666014905
1114	20	0.10424833990760618
1114	21	0.1445223084068843
1114	22	0.058674606661583084
1114	23	0.15479620291038287
1114	24	0.028543486922238515
1114	25	0.1442947288617873
1114	26	0.09168351916793682
1114	27	0.06297709683987307
1114	28	-0.17774824504763842
1114	29	-0.3842794634860809
1114	30	-0.20722950978890964
1114	31	-0.24006180377625697
1114	32	-0.021585847289081528
1114	33	-0.01268736097546963
1114	34	-0.1686154385690486
1114	35	-0.06764997770213199
1114	36	-0.06985739341361352
1114	37	-0.10442602235842458
1114	38	-5.540768663436779E-4
1114	39	0.05147590109756095
1114	40	-0.13787249538023616
1114	41	-0.1650044311447516
1114	42	-0.08649474570623283
1114	43	0.05993163287330816
1114	44	0.23857862948775477
1114	45	-0.03568124258895011
1114	46	0.234083370691188
1114	47	0.14496427885816843
1114	48	0.21642665465078892
1114	49	0.23626801634668482
1114	50	0.03941094825894709
1115	1	-0.12352190278073749
1115	2	-0.07080665969718325
1115	3	-0.05775873402042464
1115	4	0.06938747970092862
1115	5	0.1617960265165692
1115	6	0.05224856906937703
1115	7	0.050130069120783105
1115	8	-0.05625812272496944
1115	9	0.027147353428397025
1115	10	0.09129693090036284
1115	11	0.009484360685910076
1115	12	0.050127109617363885
1115	13	-0.053747596218421734
1115	14	-0.06406447247013602
1115	15	0.023291242903134446
1115	16	-0.14989224077892516
1115	17	-0.17146172485991684
1115	18	0.04952427196560194
1115	19	0.07864603339719878
1115	20	0.06333562885313171
1115	21	0.01827987451073909
1115	22	-0.12014826686502289
1115	23	0.11526131918945737
1115	24	-0.03383306612013115
1115	25	-0.05981486017930848
1115	26	-0.2624021769136178
1115	27	-0.33016754921175107
1115	28	-0.20494044060718153
1115	29	-0.4687228698936323
